cuda
Execution time: 3.6003365516662598 seconds
         2518875 function calls (2475024 primitive calls) in 7.201 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      113    0.000    0.000    0.012    0.000 custom_ops.py:777(get_library_allowing_overwrite)
       19    0.000    0.000    0.012    0.001 rcsetup.py:814(validate_cycler)
       48    0.000    0.000    0.012    0.000 __init__.py:1403(_add_data_doc)
        1    0.000    0.000    0.012    0.012 common.py:8(pyparsing_common)
     1298    0.005    0.000    0.011    0.000 font_manager.py:989(_json_decode)
        1    0.001    0.001    0.011    0.011 base_events.py:1(<module>)
       37    0.001    0.000    0.011    0.000 __init__.py:1066(inner)
      421    0.010    0.000    0.011    0.000 utils.py:121(is_tensorlist_like_type)
     2190    0.001    0.000    0.011    0.000 typing.py:789(<genexpr>)
        1    0.000    0.000    0.011    0.011 _char_codes.py:1(<module>)
        1    0.000    0.000    0.011    0.011 rnn.py:795(LSTM)
        8    0.000    0.000    0.011    0.001 _base.py:3302(grid)
      738    0.001    0.000    0.011    0.000 font_manager.py:961(copy)
       16    0.000    0.000    0.011    0.001 axis.py:1696(grid)
        3    0.000    0.000    0.011    0.004 __init__.py:116(is_available)
        3    0.011    0.004    0.011    0.004 {built-in method torch._C._cuda_getDeviceCount}
 1012/944    0.001    0.000    0.011    0.000 contextlib.py:136(__enter__)
        2    0.000    0.000    0.011    0.005 conv_fused.py:1(<module>)
        3    0.000    0.000    0.011    0.004 patches.py:2293(__init_subclass__)
16116/14209    0.005    0.000    0.011    0.000 {built-in method builtins.hash}
        6    0.000    0.000    0.011    0.002 patches.py:2335(pprint_styles)
       59    0.001    0.000    0.011    0.000 typing.py:812(Literal)
        1    0.000    0.000    0.011    0.011 fft.py:1(<module>)
  297/267    0.002    0.000    0.011    0.000 _base.py:881(_unstale_viewLim)
      177    0.001    0.000    0.011    0.000 typing.py:1748(__getitem__)
        1    0.000    0.000    0.011    0.011 meta_utils.py:1(<module>)
       35    0.000    0.000    0.010    0.000 patches.py:633(draw)
        2    0.000    0.000    0.010    0.005 bn_relu.py:1(<module>)
        1    0.000    0.000    0.010    0.010 textpath.py:1(<module>)
       35    0.000    0.000    0.010    0.000 patches.py:583(_draw_paths_with_artist_properties)
     1831    0.010    0.000    0.010    0.000 {built-in method torch._C._dispatch_has_kernel}
        1    0.000    0.000    0.010    0.010 numeric.py:1(<module>)
        1    0.001    0.001    0.010    0.010 helpers.py:1(<module>)
        1    0.000    0.000    0.010    0.010 backend_bases.py:2340(start_event_loop)
      447    0.001    0.000    0.010    0.000 autograd.py:99(<genexpr>)
        1    0.010    0.010    0.010    0.010 {built-in method time.sleep}
     1056    0.002    0.000    0.010    0.000 traceback.py:341(_set_lines)
     1775    0.001    0.000    0.010    0.000 artist.py:414(pchanged)
        1    0.000    0.000    0.010    0.010 rnn.py:469(RNN)
      222    0.001    0.000    0.010    0.000 transforms.py:1472(transform)
        5    0.000    0.000    0.010    0.002 _base.py:2343(add_collection)
        1    0.000    0.000    0.010    0.010 category.py:1(<module>)
       26    0.000    0.000    0.010    0.000 _sources.py:12(get_source_lines_and_file)
     1022    0.002    0.000    0.010    0.000 fromnumeric.py:51(_wrapfunc)
     9960    0.005    0.000    0.010    0.000 __init__.py:698(_get)
      614    0.004    0.000    0.009    0.000 dataclasses.py:768(_get_field)
        1    0.000    0.000    0.009    0.009 scale.py:1(<module>)
       12    0.000    0.000    0.009    0.001 core.py:1145(parse_string)
        1    0.000    0.000    0.009    0.009 cm.py:32(_gen_cmap_registry)
      964    0.002    0.000    0.009    0.000 _ops.py:1047(_schemas)
      265    0.001    0.000    0.009    0.000 overrides.py:142(decorator)
        1    0.000    0.000    0.009    0.009 __init__.py:2740(_import_device_backends)
        1    0.000    0.000    0.009    0.009 _array_like.py:1(<module>)
     1073    0.005    0.000    0.009    0.000 font_manager.py:1175(score_family)
        1    0.000    0.000    0.009    0.009 __init__.py:999(entry_points)
      952    0.004    0.000    0.009    0.000 transforms.py:749(__init__)
     2064    0.004    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:137(_path_split)
 1012/944    0.001    0.000    0.009    0.000 contextlib.py:145(__exit__)
     6744    0.005    0.000    0.009    0.000 {built-in method _abc._abc_instancecheck}
      327    0.001    0.000    0.009    0.000 transforms.py:795(from_bounds)
      102    0.003    0.000    0.009    0.000 lines.py:672(recache)
        1    0.000    0.000    0.009    0.009 __init__.py:326(__getattr__)
     3670    0.002    0.000    0.009    0.000 typing.py:1122(_is_unpacked_typevartuple)
     6134    0.006    0.000    0.009    0.000 {built-in method builtins.sorted}
       30    0.001    0.000    0.009    0.000 transforms.py:641(union)
        6    0.000    0.000    0.009    0.002 conv.py:1(<module>)
       36    0.000    0.000    0.009    0.000 __init__.py:1008(<genexpr>)
    26762    0.009    0.000    0.009    0.000 {method 'pop' of 'list' objects}
     1625    0.006    0.000    0.009    0.000 font_manager.py:700(__hash__)
        9    0.000    0.000    0.009    0.001 _utils.py:1(<module>)
     1044    0.003    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:1619(_get_spec)
       13    0.000    0.000    0.009    0.001 rcsetup.py:426(validate_font_properties)
1819/1813    0.005    0.000    0.009    0.000 cbook.py:348(process)
       10    0.000    0.000    0.009    0.001 _fontconfig_pattern.py:77(parse_fontconfig_pattern)
       26    0.000    0.000    0.009    0.000 inspect.py:1229(getsourcelines)
      143    0.001    0.000    0.009    0.000 font_manager.py:1363(_find_fonts_by_props)
     3057    0.005    0.000    0.009    0.000 typing.py:1358(__getattr__)
       36    0.000    0.000    0.009    0.000 ticker.py:737(set_locs)
       64    0.001    0.000    0.009    0.000 deprecation.py:414(make_keyword_only)
      142    0.001    0.000    0.009    0.000 wrappers.py:118(__call__)
        1    0.000    0.000    0.009    0.009 artist.py:1(<module>)
        1    0.000    0.000    0.009    0.009 table.py:1(<module>)
        1    0.000    0.000    0.009    0.009 _memory_profiler.py:1(<module>)
9970/8727    0.005    0.000    0.009    0.000 artist.py:315(stale)
      272    0.001    0.000    0.009    0.000 <frozen abc>:105(__new__)
        1    0.000    0.000    0.009    0.009 ssl.py:1(<module>)
     1428    0.001    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1500(_path_importer_cache)
        1    0.000    0.000    0.008    0.008 dynamic_shapes.py:1(<module>)
        1    0.000    0.000    0.008    0.008 flex_attention.py:107(__init__)
        1    0.000    0.000    0.008    0.008 dataframes.py:1(<module>)
     7567    0.008    0.000    0.008    0.000 {method 'expandtabs' of 'str' objects}
        1    0.000    0.000    0.008    0.008 unary.py:1(<module>)
     1073    0.007    0.000    0.008    0.000 font_manager.py:1233(score_stretch)
     1586    0.005    0.000    0.008    0.000 inspect.py:176(get_annotations)
     4542    0.008    0.000    0.008    0.000 <frozen importlib._bootstrap>:79(__init__)
        1    0.000    0.000    0.008    0.008 _guards.py:1(<module>)
        1    0.000    0.000    0.008    0.008 _parser.py:1(<module>)
  286/274    0.000    0.000    0.008    0.000 _base.py:895(viewLim)
        1    0.000    0.000    0.008    0.008 _freeze.py:1(<module>)
        1    0.000    0.000    0.008    0.008 find_first_use_of_broken_modules.py:1(<module>)
     3717    0.002    0.000    0.008    0.000 typing.py:164(_type_convert)
      116    0.001    0.000    0.008    0.000 text.py:194(update)
        2    0.000    0.000    0.008    0.004 transforms.py:1(<module>)
        1    0.000    0.000    0.008    0.008 graph_signature.py:1(<module>)
       20    0.004    0.000    0.008    0.000 enum.py:1749(convert_class)
      136    0.000    0.000    0.008    0.000 artist.py:1243(_cm_set)
      744    0.001    0.000    0.008    0.000 inspect.py:2813(__str__)
       36    0.000    0.000    0.008    0.000 axis.py:1523(get_majorticklocs)
      955    0.001    0.000    0.008    0.000 linecache.py:31(getlines)
        1    0.000    0.000    0.008    0.008 binary.py:1(<module>)
     1816    0.004    0.000    0.008    0.000 cbook.py:2020(_setattr_cm)
   306/12    0.001    0.000    0.008    0.001 core.py:806(_parseNoCache)
        1    0.000    0.000    0.008    0.008 library.py:1(<module>)
       13    0.001    0.000    0.008    0.001 enum.py:894(_convert_)
        1    0.000    0.000    0.008    0.008 ticker.py:1(<module>)
      336    0.004    0.000    0.008    0.000 _function_base_impl.py:2524(_get_ufunc_and_otypes)
      675    0.002    0.000    0.008    0.000 typing.py:379(_remove_dups_flatten)
    72/12    0.000    0.000    0.008    0.001 core.py:4123(parseImpl)
        1    0.000    0.000    0.007    0.007 net_min_base.py:1(<module>)
        2    0.000    0.000    0.007    0.004 quantization_mappings.py:1(<module>)
       37    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap>:997(exec_module)
        1    0.000    0.000    0.007    0.007 package_exporter.py:1(<module>)
        1    0.000    0.000    0.007    0.007 __init__.py:307(_load_global_deps)
        8    0.000    0.000    0.007    0.001 core.py:5779(__init__)
      222    0.000    0.000    0.007    0.000 transforms.py:2408(transform_affine)
        1    0.000    0.000    0.007    0.007 _secondary_axes.py:1(<module>)
        1    0.000    0.000    0.007    0.007 parser.py:1(<module>)
        8    0.000    0.000    0.007    0.001 __init__.py:71(import_module)
        2    0.007    0.004    0.007    0.004 {built-in method torch.mean}
        8    0.000    0.000    0.007    0.001 <frozen importlib._bootstrap>:1375(_gcd_import)
        1    0.000    0.000    0.007    0.007 _script.py:1(<module>)
       39    0.001    0.000    0.007    0.000 colors.py:1081(from_list)
     28/7    0.000    0.000    0.007    0.001 core.py:4658(leave_whitespace)
        4    0.000    0.000    0.007    0.002 version.py:1(<module>)
        1    0.000    0.000    0.007    0.007 __init__.py:245(_check_versions)
       35    0.005    0.000    0.007    0.000 backend_agg.py:93(draw_path)
      153    0.001    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1487(_path_hooks)
     1032    0.001    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1233(path_stats)
        1    0.000    0.000    0.007    0.007 feedparser.py:1(<module>)
  321/246    0.003    0.000    0.007    0.000 transforms.py:2431(get_affine)
       83    0.000    0.000    0.007    0.000 linecache.py:83(updatecache)
        1    0.000    0.000    0.007    0.007 serialization.py:1(<module>)
      629    0.005    0.000    0.007    0.000 cbook.py:1752(normalize_kwargs)
      816    0.001    0.000    0.007    0.000 linecache.py:21(getline)
       10    0.000    0.000    0.007    0.001 util.py:372(_inner)
    20801    0.007    0.000    0.007    0.000 {method 'rstrip' of 'str' objects}
      445    0.001    0.000    0.007    0.000 core.py:519(copy)
      526    0.000    0.000    0.007    0.000 font_manager.py:711(__eq__)
      113    0.001    0.000    0.007    0.000 rcsetup.py:99(f)
        1    0.000    0.000    0.007    0.007 torch_version.py:1(<module>)
      229    0.007    0.000    0.007    0.000 {built-in method builtins.compile}
      210    0.003    0.000    0.007    0.000 bezier.py:208(__call__)
   105/44    0.000    0.000    0.007    0.000 typing.py:1483(_determine_new_args)
     1122    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap>:420(__exit__)
        1    0.000    0.000    0.006    0.006 legend.py:1(<module>)
       10    0.000    0.000    0.006    0.001 __init__.py:343(__init__)
      121    0.001    0.000    0.006    0.000 typing.py:1733(__getitem_inner__)
      750    0.001    0.000    0.006    0.000 __init__.py:183(sub)
      932    0.002    0.000    0.006    0.000 transforms.py:1886(__init__)
     1322    0.001    0.000    0.006    0.000 package_importer.py:727(_patched_getfile)
      131    0.000    0.000    0.006    0.000 text.py:1316(set_fontproperties)
       11    0.000    0.000    0.006    0.001 __init__.py:2249(_make_copy_from_view)
     3324    0.003    0.000    0.006    0.000 {built-in method builtins.max}
        2    0.000    0.000    0.006    0.003 __init__.py:278(_preload_cuda_deps)
      972    0.001    0.000    0.006    0.000 _builtins.py:188(_register_builtin)
        4    0.000    0.000    0.006    0.002 traceback.py:242(format_stack)
      868    0.003    0.000    0.006    0.000 enum.py:1055(_add_member_)
      792    0.001    0.000    0.006    0.000 _pytree.py:893(tree_flatten)
   105/44    0.001    0.000    0.006    0.000 typing.py:1512(_make_substitution)
     1044    0.004    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:833(spec_from_file_location)
      696    0.001    0.000    0.006    0.000 transforms.py:1782(transform)
      443    0.001    0.000    0.006    0.000 fromnumeric.py:211(reshape)
        1    0.000    0.000    0.006    0.006 _decorator.py:1(<module>)
     3717    0.005    0.000    0.006    0.000 __init__.py:100(check_in_list)
    22/18    0.000    0.000    0.006    0.000 axis.py:1195(_set_lim)
      227    0.003    0.000    0.006    0.000 dataclasses.py:610(_init_fn)
        1    0.000    0.000    0.006    0.006 _fake_tensor_utils.py:1(<module>)
     1946    0.004    0.000    0.006    0.000 inspect.py:764(unwrap)
        1    0.000    0.000    0.006    0.006 shape_base.py:1(<module>)
     3223    0.006    0.000    0.006    0.000 {method 'copy' of 'numpy.ndarray' objects}
       10    0.006    0.001    0.006    0.001 {built-in method _ctypes.dlopen}
     4542    0.004    0.000    0.006    0.000 <frozen importlib._bootstrap>:82(remove)
      729    0.001    0.000    0.006    0.000 transforms.py:1848(transform_affine)
      703    0.001    0.000    0.006    0.000 inspect.py:1434(formatannotation)
     8440    0.004    0.000    0.006    0.000 _parser.py:167(__getitem__)
     2703    0.003    0.000    0.006    0.000 cbook.py:468(_strip_comment)
     59/7    0.000    0.000    0.006    0.001 core.py:3880(leave_whitespace)
        4    0.000    0.000    0.006    0.001 exceptions.py:1(<module>)
    39780    0.006    0.000    0.006    0.000 {built-in method builtins.callable}
      116    0.000    0.000    0.006    0.000 artist.py:1215(update)
        1    0.000    0.000    0.006    0.006 split_utils.py:1(<module>)
        2    0.000    0.000    0.006    0.003 callable.py:1(<module>)
        1    0.000    0.000    0.006    0.006 tunable.py:1(<module>)
       12    0.000    0.000    0.006    0.000 _meta_registrations.py:6616(_create_binary_float_meta_func)
      532    0.003    0.000    0.006    0.000 fromnumeric.py:41(_wrapit)
     1073    0.002    0.000    0.006    0.000 font_manager.py:1251(score_weight)
      231    0.002    0.000    0.006    0.000 path.py:347(iter_segments)
 1009/792    0.001    0.000    0.006    0.000 _pytree.py:872(_tree_flatten_helper)
     9009    0.006    0.000    0.006    0.000 {built-in method torch._C._has_torch_function}
    20264    0.006    0.000    0.006    0.000 {method 'endswith' of 'str' objects}
        6    0.000    0.000    0.006    0.001 _jit_internal.py:1078(_overload_method)
        1    0.000    0.000    0.006    0.006 autograd_function.py:1(<module>)
   129/61    0.000    0.000    0.006    0.000 core.py:3972(copy)
